2013-06-21;2023-06-21;100.000000;4.150000;12;1;2000000;106.7969;1322;130313;H;T00003
2013-10-28;2018-10-28;97.800000;4.940000;12;1;2000000;104.0473;1322;130334;H;T00003
2013-10-24;2018-10-24;97.840000;4.970000;12;1;4000000;104.1351;2142;130245;H;T00003
2011-04-21;2018-04-21;100.000000;5.240000;12;1;1800000;105.5209;1842;1180093;H;T00003
2015-07-31;2018-07-31;100.000000;7.600000;12;1;300000;105.2863;1092;031554039;H;T00003
2014-04-08;2019-04-08;100.000000;5.440000;12;1;1000000;109.0140;2142;140209;H;T00003
2014-09-25;2021-09-25;100.000000;4.120000;12;1;400000;106.5033;1232;149113;H;T00003
2014-06-23;2021-06-23;100.000000;4.100000;12;1;400000;107.2906;1232;149103;H;T00003
2016-04-29;2018-01-26;100.000000;3.620000;3;1;3000000;100.1572;2302;1689091;H;T00003
2012-06-18;2022-06-18;100.000000;2.490000;12;2;1000000;95.2716;1342;120226;H;T00003
2013-04-18;2023-04-18;100.000000;2.650000;6;2;1300000;94.1744;1342;130226;H;T00003
2013-01-17;2018-01-17;100.000000;2.620000;6;2;1000000;100.5834;1342;130207;A;T00005
2013-01-10;2018-01-10;100.000000;4.161700;12;1;1000000;105.2961;2142;130203;H;T00003
2013-02-22;2018-02-22;100.000000;4.470000;12;1;2500000;104.8760;2022;1382060;A;T00005
2013-10-24;2020-10-24;96.770000;5.013000;12;1;2000000;107.0364;2142;130246;H;T00003
2014-12-24;2017-12-24;100.000000;5.100000;12;1;3000000;106.3034;2052;1420048;H;T00003
2014-03-21;2019-03-21;100.000000;5.250000;12;1;1000000;108.5222;2352;140422;H;T00003
2016-03-03;2017-03-03;100.000000;4.000000;0;0;50000;102.8660;1072;041680001;T;T00606
2015-03-10;2021-02-26;100.000000;4.980000;1;2;1388400;46.5308;1222;1589044;H;T00003
2015-09-08;2020-09-08;100.000000;3.140000;12;1;1200000;102.7822;1232;150019;A;T00005
2016-04-12;2017-01-07;100.000000;3.950000;0;0;50000;102.4240;1072;011699579;T;T00606
2013-05-30;2018-05-30;100.000000;3.090000;12;1;200000;102.6911;1232;130013;H;T00003
2016-05-05;2026-05-05;100.000000;2.900000;6;1;700000;100.0365;1232;160010;A;T00005
2014-11-20;2019-11-20;100.000000;4.080000;12;1;2000000;107.2116;2142;140227;H;T00003
2011-01-20;2021-01-20;102.420000;3.940000;6;1;600000;106.6752;1232;110002;H;T00003
2010-09-02;2030-09-02;100.000000;3.820000;6;1;600000;108.2225;1232;100029;H;T00003
2008-09-23;2018-09-23;100.000000;4.280000;12;1;200000;104.3446;2142;080216;H;T00003
2015-04-03;2018-04-03;100.000000;4.180000;12;1;300000;104.3801;2142;150207;T;T01106
2013-03-05;2018-03-05;100.000000;4.840000;12;1;200000;105.4704;1102;1382074;A;T00005
2013-07-26;2018-07-26;100.000000;4.300000;12;1;1000000;103.8027;2352;130415;H;T00003
2014-03-28;2024-03-28;100.000000;5.590000;12;1;2000000;118.3597;2352;140427;H;T00003
2016-01-29;2018-04-26;100.000000;4.800000;3;2;169966;100.6309;1182;1689032;H;T00003
2014-04-08;2021-04-08;100.000000;5.610100;12;1;2600000;113.5155;2142;140210;H;T00003
2015-07-17;2022-07-17;100.000000;3.480000;12;1;11300000;104.2064;2152;1562003;H;T00003
2016-05-09;2021-05-09;100.000000;2.910000;12;1;3800000;102.0843;2152;1605166;A;T00005
2015-10-20;2018-10-20;100.000000;3.240000;12;1;4157700;100.9044;2152;1562009;H;T00003
2015-10-20;2020-10-20;100.000000;3.360000;12;1;12000000;101.1933;2152;1562010;H;T00003
2016-05-09;2021-05-09;100.000000;2.910000;12;1;20000000;102.0843;2152;1605166;H;T00003
2010-01-26;2017-01-26;100.000000;2.020000;6;2;1000000;100.5596;1342;100202;H;SX
2015-12-18;2018-01-26;100.000000;3.600000;3;2;1184600;59.3292;1222;1589368;H;T00003
2015-11-23;2025-11-23;100.000000;3.330000;6;1;6000000;104.0757;2152;1562016;A;T00005
2016-03-17;2023-03-17;100.000000;2.750000;12;1;1800000;101.2248;1232;160006;H;T00003
2013-04-18;2018-04-18;100.000000;4.700000;12;1;1000000;104.5241;2042;1320014;H;T00003
2011-11-09;2018-11-09;100.000000;4.630000;12;1;500000;102.8902;2122;1180155;H;T00003
2016-02-18;2021-02-18;100.000000;2.960000;12;1;8000000;101.5981;2142;160206;A;T00005
2013-12-11;2018-12-11;99.880000;5.430000;12;1;4000000;109.9864;2352;130434;H;T00003
2016-04-12;2026-04-12;100.000000;3.060000;6;1;20000000;100.6069;2152;1605131;H;T00003
2016-02-22;2021-02-22;100.000000;3.070000;12;1;6000000;102.1362;1322;160302;H;T00003
2014-05-15;2019-05-15;100.000000;4.820000;12;1;700000;106.7967;2352;140435;H;T00003
2014-09-11;2017-09-11;100.000000;4.000000;12;1;1200000;102.1503;1232;140020;A;T00005
2016-05-05;2017-05-05;100.000000;2.300000;0;0;1700000;101.2941;1232;160011;H;T00003
2016-05-19;2017-01-26;100.000000;3.500000;3;2;166200;16.6503;1222;1689108;H;T00003
